@relation feature_vector

@attribute alpha_one numeric
@attribute alpha_two numeric
@attribute alpha_three numeric
@attribute alpha_four numeric
@attribute alpha_five numeric
@attribute alpha_six numeric
@attribute watermarked {1,0}

@data
16.59,3.1,4.21,170.54,161.43,11.97,0
135.65,169.68,160.77,15.92,6.39,6.26,0
1.8,3.05,3.05,3.67,3.65,3.65,0
7.14,2.01,0.27,0.63,1.12,170.64,0
19.58,5.14,73.68,7.09,163.83,9.27,0
2.93,2.06,1.21,3.77,18.37,5.38,0
85.41,8.95,12.49,20.9,8.03,174.04,0
4.21,2.81,3.49,5.31,175.98,7.73,0
3.57,0.18,2.79,177.13,1.89,2.11,0
164.17,12.28,11.03,168.07,12.31,161.62,0
4.11,177.25,50.21,3.92,5.1,4.57,0
168.52,3.76,14.12,1.63,167.98,171.24,1
6.19,14.06,34.86,143.14,41.2,12.59,0
0.77,1.81,0.92,1.66,174.11,4.15,0
7.67,7.4,9.68,26.58,160.1,29.07,0
8.46,2.51,2.84,3.98,177.75,172.41,0
5.85,5.45,1.68,5.29,5.41,5.3,0
14.33,14.23,14.61,8.28,7.48,5.06,0
14.4,28.16,158.06,5.53,8.12,8.35,0
45.46,131.2,9.03,137.4,40.84,45.3,0
34.3,41.65,146.01,28.25,122.58,150.1,0
92.02,92.65,76.62,4.24,71.33,94.47,0
13.85,13.56,12.53,12.38,7.78,13.42,0
4.42,2.46,173.53,5.95,6.12,3.21,0
9.69,8.01,5.6,162.39,41.36,0.87,0
3.16,2.85,3.17,177.05,1.41,2.66,0
7.56,6.62,11.57,167.74,8.18,8.3,0
4.42,5.81,6.53,5.28,8.61,7.93,0
13.56,17.4,21.77,21.14,149.99,87.26,0
21.06,156.43,62.42,158.44,15.98,26.96,0
61.18,82.66,97.84,78.93,116.12,90.65,0
79.82,17.23,160.71,157.99,17.58,161.95,0
4.68,3.07,5.43,5.66,4.8,4.87,0
13.17,10.46,166.01,13.26,175.44,7.88,0
10.66,34.9,14.37,29.85,4.32,11.7,0
117.28,23.29,152.39,10.49,20.27,157.07,0
4.78,3.83,1.78,6.08,6.59,5.09,0
19.28,9.18,8.15,8.23,6.09,175.89,0
142.6,149.11,155.76,17.77,27.57,34.41,0
7.97,4.69,175.82,3.41,3.66,7.58,0
4.01,3.92,3.38,175.14,170.65,174.2,0
115.2,11.21,5.25,10.56,11.96,171.81,0
57.19,58.8,104.31,56.72,116.94,97.22,0
101.89,13.24,12.07,122.4,160.1,160.1,1
12.05,2.73,2.53,0.52,3.21,6.37,0
81.46,176.74,173.09,17.78,3.93,7.74,0
12.78,95.69,176.37,3.03,5.93,8.47,0
2.36,177.59,1.93,2.44,0.94,2.09,0
8.96,169.55,10.51,5.6,3.1,2.36,0
6.83,7.23,171.85,7.38,3.44,4.29,0
27.09,172.31,9,36.26,154.45,42.96,0
135.1,30.4,27.97,88.21,18.46,42.37,0
30.24,25.6,156.58,150.41,40.45,24.52,0
55.22,117.66,62.41,17.91,16.74,30.04,0
177.16,7.04,14.08,6.9,4.99,5.51,0
6.33,168.22,168.08,9.58,10.05,86.58,0
4.62,14.56,163.07,8.39,17.85,18.06,0
7.08,2,81.62,161.45,4.05,8.52,0
7.2,6.23,16.27,13.9,5.23,6.51,0
14.61,9.2,6.29,15.19,16.9,172.01,0
163.14,13.51,7.53,8.52,5.79,114.29,0
1.92,4.88,175.56,4.7,6.11,6.6,0
4.93,2.2,2.24,178.12,1.74,174.72,0
3.74,11.74,4.43,7.89,170.95,4.56,0
75.04,4.23,174.56,174.32,2.7,168.41,0
47.54,41,17.54,25.84,24.25,8.35,0
4.65,3.03,1.25,4.47,175.75,3.88,0
171.77,95.67,3.17,8.27,174.95,6.39,0
2.93,4.47,3.31,174.5,166.61,2,0
50.84,136.09,41.88,19.79,146.17,68.01,0
6.07,1.16,177.34,3.16,10.79,5.84,0
3.73,1.72,1.83,0.95,178.26,8.13,0
4.24,4.21,3.93,2.83,5.16,5.36,0
8.12,4.16,2.38,114.96,175.14,7.73,0
13.8,10.47,8.33,15.43,168.57,8.72,0
170.18,57.66,21.23,20.96,11.23,13.35,0
3.36,3.18,4.28,4.38,177.19,3.53,0
4.49,4.98,3.74,3.77,3.73,1.14,0
14.24,15.01,169.87,25.12,9.27,176.07,0
21.99,8.96,8.83,164.43,103.06,159.16,0
28.91,8.21,10.76,11.03,15.77,16.76,0
1.75,1.66,5.98,8.2,171.42,5.37,0
7.09,98.18,166.81,12.68,18.08,169.71,0
6.19,4.63,37.14,168.73,8.14,7.27,0
3.97,1.59,2.35,12.34,168.12,11.46,0
9.52,174.74,5.38,6.91,168.35,169.63,0
7.69,5.56,173.34,68.46,5.77,7.6,0
98.59,6.2,172.37,7.78,14.32,9.92,0
1.03,11.12,9.06,0.79,10.01,11.48,0
20.55,17.36,16.98,154.5,159.99,155.08,0
7.74,5.03,7.81,169.64,171.39,13.72,0
4.33,3.65,3.63,4.91,5.84,5.48,0
174.4,9.72,3.69,3.52,6.58,9.73,0
4.72,4.44,4.07,3.93,6.65,6.58,0
1.99,11.52,168.56,13.63,167.77,10.63,0
9.69,9.29,6.59,172.75,8.15,8.56,0
91.3,85.98,65.72,88.82,87.14,90.17,0
8.87,163.94,21.68,8.3,6.03,8.55,0
7.87,8.3,7.54,10.14,11.06,4.74,0
6.52,41.48,170.17,11.53,6.51,6.19,0
7.08,5.78,5.5,11.52,2.71,177.94,0
1.99,2.17,4.02,175.72,10.4,2.62,0
5.86,9.84,10.6,1.79,14.81,10.59,0
9.39,172.71,8.21,176.24,0.34,7.66,0
9.61,169.08,12.35,166.79,81.38,5.14,0
11.38,178.98,6.46,6.26,3.44,11.05,0
175.58,111.91,2.47,2.57,2.07,1.83,0
12.45,4.25,4.64,4.42,4.98,12.01,0
40.95,42.42,42.88,134.88,6.48,130.24,0
17.5,11.94,76.63,166.44,26.9,17.77,0
114.22,116.12,114,64.03,48.08,64.61,0
11.58,3.4,89.49,2.36,175.61,0.47,0
4.12,2.74,2.68,2.68,2.02,3.75,0
4.5,173.16,177.02,0.44,2.01,3.71,0
3.27,4.54,174.93,9.09,1.14,3.35,0
0.82,5.11,3.88,170.59,6.34,3.43,0
13.43,7.86,2.03,2.51,170.79,157.77,0
7.01,2.04,3.91,176.11,77.98,6.05,0
22.71,14.81,14.65,13.8,157.48,21.91,0
19.95,18.84,20.8,161.41,48.62,20.94,0
22.73,20.76,21.41,14.91,31.7,31.97,0
156.38,4.45,22.19,10.75,152.66,40.42,1
30.85,22.43,24.33,150.54,154.57,148.32,0
8.61,2.69,177.14,3.28,2.52,173.14,0
125.08,166.4,162.62,105.64,9.58,12.71,0
168.76,10.36,6.62,5.59,5.81,5.67,0
11.67,11.93,22.28,169.19,10.3,10.74,0
9.02,8.02,169.5,9.4,7.18,5.67,0
7.98,8.26,8.21,177.74,7.74,7.78,0
167.21,164.15,5.13,9.2,11.65,99.06,0
1.37,169.82,12.11,6.95,8.34,7.73,0
9.62,61.18,162.93,9.01,10.27,11.01,0
155.83,24.13,2.47,14.53,156.26,160.86,1
165.3,170.32,164.76,10.49,8.13,17.57,0
161.25,63.42,22.2,22.74,70.34,164.67,0
7,1.07,1.13,1.01,2.49,4.05,0
169.82,169.13,11.21,2.57,6.83,172.8,0
12.24,13.54,168.61,2.9,3.04,6.36,0
14.25,13.88,10.05,11.19,10.58,5.95,0
99.06,66.87,41.04,62.15,114.82,113.96,1
172.63,78.26,1.98,5.91,4.8,9.88,0
6.38,1.5,1.72,13.58,1.76,169.78,0
28.06,145.33,22.62,142.61,22.78,23.26,0
2.8,3.18,6.69,6.63,6.84,3.18,0
176.86,6.16,6.77,6.75,8.78,6.93,0
60.23,90.99,90.71,167.32,79.24,51.42,0
8.45,178.47,4.07,4.15,7.69,5.9,0
14.2,160.03,35.56,150.48,22.92,22.48,0
7.37,4.79,4.1,176.13,172.45,169.53,0
13.06,4.85,4.85,176.13,10.42,12.15,0
116.65,4.04,2.97,3.88,7.68,168.51,0
5.79,2.95,4.14,3.44,3.19,178.69,0
2.56,6.18,173.93,1.41,0.25,3.1,0
150.61,143.14,17.36,26.82,35.69,51.41,0
6.02,0.98,178.07,2.42,1.12,4.94,0
169.91,14.07,6.04,4.35,4.61,7.59,0
50.89,122.61,117.29,37.39,58.9,64.25,0
6.01,6.67,2.79,3.2,5.14,5.86,0
3.16,3.16,2.51,3.11,2.45,177.76,0
5.6,13.7,17.17,9.37,23.25,13.84,0
165.84,28.3,6.92,3.93,6.37,30.67,0
14.84,29.45,165.4,16.27,164.39,20.29,0
2.85,3.2,1.66,1.91,171.13,5.31,0
40.63,36.53,30.61,121.66,133.08,137.96,0
11.72,12.31,3.01,6.02,6.7,3.85,0
3.09,9.37,6.24,5.23,2.53,5.23,0
14.51,168.89,3.55,3.52,3.98,9.76,0
2.01,2.62,0.75,3.42,5.18,1.27,0
36.51,22.12,149.71,146,33.03,20.94,0
1.12,2.27,2.36,4.4,173.27,91.88,0
2.58,166.34,10.13,3.07,15.3,167.92,0
10.26,10.28,9,3.95,3.99,2.76,0
5.57,4.58,4.74,7.41,172.19,9.75,0
5.71,5.93,6.23,2.49,4.45,4.43,0
73.48,176.17,4.19,4.98,1.51,3.84,0
111.85,125.22,105.87,33.89,52.19,56.75,0
41.47,137.68,107.01,37.38,137.55,138.99,0
14.86,163.66,5.3,166.7,13.33,3.3,0
177.89,1.61,5.54,7.16,171.69,94.62,1
174.63,168.16,4.25,5.14,4.57,7.36,0
12.31,13.66,10.19,159.57,164.39,167.24,0
178.13,117.83,12.31,6.85,7.27,0.65,0
174.87,5.9,4.39,4.99,4.33,4.14,0
178.83,21.38,10.86,5.98,5.54,4.38,0
6.6,168.15,108.18,5.24,10.23,11.79,0
170.85,175.38,1.91,0.75,176.99,170.86,0
6.7,7.59,2.79,2.14,3.69,168.02,0
6.41,4.24,4.58,178.85,4.69,6.15,0
2.56,1.02,1,1.87,3.28,177.31,0
107.12,103.94,109.88,58.63,9.88,24.31,0
78.44,3.35,154.58,9.06,13.46,2.56,0
132.59,169.9,8.45,8.45,8.55,1.79,0
3.38,2.86,2.21,3.57,4.49,5.02,0
16.92,6.63,173.12,170.65,164.44,6.47,0
106.18,106.57,76.9,66.22,65.68,113.07,0
3.58,4.38,4.82,4.02,171.84,6.54,0
113.29,62.67,109.6,62.67,116.45,112.9,1
3.52,13.82,165.44,164.37,62.16,16.21,0
43.11,41.05,53.56,129.33,127.91,51.58,0
135.03,96.24,41.29,49.07,129.04,135.81,0
7.29,2.83,1.02,175.01,92.33,7.08,0
1.97,2.1,4.41,4.27,2.34,1.56,0
8.97,171.09,11.04,4.83,6.74,172.45,0
13.32,15.23,14.55,166.52,161.72,67,0
7.05,5.01,72.63,164.09,10.74,14.9,0
164.71,8.24,170.61,3.87,0.2,0.37,0
1.41,8.22,7.1,5.68,164.12,46.97,0
6.47,14.26,166.79,14.14,162.28,13.24,0
172.7,4.94,6.27,2.17,177.82,176.01,1
75.82,70.4,83.95,83.59,77.18,82.12,0
128.59,41.7,53.67,13.47,11.02,97.81,0
4.36,6.85,16.12,5.98,174.26,149.66,0
13.81,166.46,27.01,13.6,11.85,12.99,0
2.61,3.49,10.39,11.41,167.83,1.27,0
19.1,20.47,18.1,152.05,29.29,28.4,0
174.25,76.83,6.07,11.45,8.06,4.1,0
20.08,7.05,5.04,93.22,171.32,0.99,0
19.95,164.89,166.94,3.22,4.25,8.26,0
143.81,37.58,145.61,16.24,30.57,151.58,0
166.18,163.46,16.48,10.94,11.87,164.07,0
8.12,6.99,82.87,174.2,176.31,11.07,0
1.8,3.12,3.43,1.46,1.88,2.05,0
15.7,13.67,7.41,6.45,7.58,168.9,0
168.09,85.5,10.89,13.39,166.59,168.19,1
15.48,5.9,69.19,2.91,127.38,4.74,0
176.68,3.65,2.65,5.38,4.41,175.53,0
91.74,148.79,80.05,100.64,73.71,58.79,0
93.22,3.2,166.61,22.09,4.35,3.5,0
5.08,3.1,3.11,3.37,5.98,174.47,0
2.7,3.94,177.01,4.1,3.69,5.67,0
86.42,104.43,100.6,64.5,70.9,89.01,0
4.26,3.58,4.82,175.23,134.59,5.67,0
2.64,2.64,175.48,4.06,3.55,3.49,0
162.87,20.97,13.31,166.57,17.46,11.7,0
4.81,4.93,11.45,168.77,151.16,9.42,0
7.22,33.11,161.24,19.3,162.72,8.33,0
64.52,173.32,3.04,2.51,0.77,2.85,0
1.24,1.15,0.68,1.45,1.63,178.42,0
118.94,153.8,41.96,131.39,91.13,59.9,0
17.48,22.36,157.53,20.4,9.67,15.97,0
3.42,2.85,1.75,0.96,3.43,176.57,0
4.02,2.29,5.89,5.4,176.22,6.87,0
172.4,13.86,1.57,6.7,171.67,172.91,1
51.41,178.69,1.57,1.17,90.31,170.12,0
2.12,2.26,176.41,2.04,3.19,2.81,0
169.69,3.78,76.02,3.08,4.12,15.58,0
1.66,1.68,0.4,179.54,70.38,2.96,0
2.82,3.89,5.17,174.93,138.76,178.49,0
160.22,75.63,11.01,9.1,172.14,166.54,1
11.84,18.83,20.09,159.33,158.11,40.91,0
158.98,45.08,32.55,154,17.01,130.59,0
16.11,5.08,3.54,173.03,18.92,16.08,0
174.5,13.17,6.5,6.06,9.97,16.02,0
4.12,4.63,2.62,174.61,8.1,9.63,0
8.63,3.63,4.57,4.03,6.69,175.38,0
123.22,166.46,12.22,171.52,4.64,5.98,0
2.95,176.17,177.28,0.55,0.5,2.86,0
6.66,52.03,1.81,11.96,3.74,106.23,0
23.47,161.7,18.31,21.54,34.2,29.75,0
34.97,142.71,57.26,150.09,14.9,14.56,0
3.92,31.24,161.26,8.37,7.37,6.81,0
2.16,3.7,4.41,170.88,4.83,2.17,0
177.6,165.77,10.55,10.72,8.8,4.01,0
2.03,2.24,175.84,3.74,2.05,2.11,0
15.31,13.28,7.56,12.89,72.21,165.02,0
24.68,148.98,143.84,23.82,27.82,30.76,0
9.22,7.95,10.33,2.82,18.89,16.95,0
172,169.86,11.18,7.02,16.82,161.46,0
168.48,15.76,15.39,7.86,6.19,10.92,0
12.93,11.23,11.8,161.89,163.72,16.44,0
4.13,2.93,3.47,4.66,16.54,172.5,0
145.57,16.36,142.59,75.38,30.11,124.55,0
9.97,4.51,5.17,5.97,5.91,169.52,0
16.01,21.49,24.24,23,23.01,19.09,0
3.53,6.75,8.2,7.61,34.5,162.68,0
175.14,122.32,11.61,11.32,7.81,7.33,0
59.37,34.61,31.96,147.63,62.65,149.95,0
3.14,2.33,1.72,1.68,2.77,4.89,0
7.08,6.52,172.92,174.48,1.37,2.21,0
7.93,18.89,4.99,93.9,1.02,24.84,0
10.49,169.63,7.46,5.75,6.54,5.9,0
4.81,4.66,171.64,6.39,4.27,1.14,0
5.69,2.52,1.63,1.41,2.51,176.46,0
178.73,174.62,2.31,2.07,2.3,1.22,0
157.05,9.01,6.63,141.34,6.05,171.21,0
3.7,4.4,3.52,4.51,4.22,4.64,0
174.32,177.02,1.88,2.44,2.01,5.49,0
168.28,74.16,6.15,171.35,19,7.94,0
1.77,1.64,0.99,4.39,174.57,2.11,0
4.75,1.4,1.45,1.98,177.89,4.25,0
14.69,157.29,25.23,158.88,16.73,17.24,0
12.73,162.41,13.11,8.83,14.82,163.51,0
4.32,1.07,176.78,75.48,4.56,5.65,0
121.01,3.79,159.5,92.87,1.09,5.6,0
169.16,5.39,10.65,3.17,3.87,166.43,0
2.41,2.71,2.74,2.5,2.91,2.41,0
6.33,81.37,158.63,3.11,2.82,15.92,0
2.35,2.61,11.37,14.16,122.31,172.15,0
2.11,2.11,175.85,5.85,174.28,7.18,0
50.54,49.66,109.09,109.07,63.27,77.23,0
1.85,45.58,165.04,3.07,2.73,2.83,0
0.57,0.85,0.87,0.47,2.11,1.61,0
4.51,3.29,2.65,3.35,4.34,4.39,0
3.75,3.2,2.49,179.07,4.59,5.07,0
10.58,3.11,5.61,7.09,3.27,14.41,0
10.79,5.34,6.01,8.74,18.27,166.14,0
165.75,174.29,4.91,9,21.25,158.37,0
62.5,96.16,38.93,26.38,88.94,85.21,0
4.72,11.34,167.57,13.02,68.39,171.9,0
4.67,4.42,8.79,174.42,7.28,5.86,0
100.72,7.46,7.58,168.21,100.27,175.18,0
91.74,74.5,60.57,60.18,115.74,91.73,1
5.44,8.03,7.58,174.6,11.98,12.6,0
77.93,3.15,4.56,15.57,9.82,161.68,0
3.19,86.36,5.67,173.2,2.9,168.04,0
3.51,175.56,4.74,2.67,3.16,1.41,0
69.13,25.62,112.28,114.32,48.09,71.36,0
3.72,3.39,4.68,4.78,7.68,173.31,0
3.1,0.85,1.08,4,6.63,174.46,0
9.16,3.61,171.43,4.07,107.01,4.91,0
115.93,32.42,115.68,42.06,101.29,99.41,1
169.07,8.55,165.11,174.51,6.09,101.64,0
9.62,6.25,6.31,8.63,8.62,171.97,0
13.51,17.7,4.03,17.59,29.11,6.55,0
151.95,85.73,20.17,153.31,28.54,24.63,0
162.79,10.16,167.88,163.23,9.74,71.51,0
17.54,90.48,11.34,168.19,13.23,37.55,0
3.39,7.67,6.84,4.95,7.55,9.61,0
108.49,8.87,11.42,5.18,5.19,167.94,0
91.46,84.99,59.35,90.25,99.08,91.44,0
51.87,138.53,159.33,27.36,9.23,6.84,0
161.38,11.4,4.55,10.08,163.74,161.44,1
12.53,12.85,8.29,5.59,5.06,169.44,0
3.34,2.98,173.74,4.59,173.98,176.06,0
6.24,4.92,8.06,9.77,81.48,173.77,0
1.97,2.43,3.79,172.7,5.7,7.49,0
41.11,147.02,35.27,14.75,129.61,39.84,0
39.25,2.8,178.29,170.74,5.3,173.72,0
42.94,4.13,171.71,2.05,167.24,6.12,0
17.63,106.78,168.3,6.68,4.94,6.78,0
165.22,3.2,4.4,5.79,5.29,162.71,0
15.54,8.83,173.62,171.64,4.1,10.5,0
5.93,4.9,3.32,2.37,12.59,175.18,0
4.09,3.01,8.21,7.14,3.04,4.3,0
19.49,156.81,25.56,19.62,151.8,145.63,0
21.5,23.59,14.11,9.89,75.93,166.11,0
6.97,2.4,4.29,4.98,6.58,5.58,0
164.11,3.1,4.28,4.44,2.41,171.49,0
124.75,150.89,31.24,14.25,12.31,149.31,0
25.2,149.83,7.01,28.4,149.81,92.68,0
3.39,2.73,3.83,4.47,176.59,3.77,0
8.9,8.65,7.14,4.86,49.04,169.42,0
1.61,177.76,2.04,1.05,177.52,1.56,0
10.14,10.13,2.95,10.59,8.42,2.62,0
173.95,1.98,7.56,177.31,5.07,74.06,0
3.56,3.52,3.61,171.92,6.48,4,0
3.8,3.5,2.24,3.66,177.58,6.49,0
20.25,17.43,166.07,20.27,9.59,11.68,0
5.64,5.48,3.19,3.74,2.37,4.81,0
172.02,91.59,5.32,1.32,178.69,7.31,0
168.92,168.97,9.72,46.97,12.97,168.72,0
129.32,37.78,143.37,39,52.85,51.46,0
3.23,2.13,2.2,4.58,178.25,4.8,0
33.55,36.62,149.08,38.89,33.17,34.23,0
9.18,10.23,20.59,160.32,115.99,171.03,0
7.87,8.3,8.65,6.4,99.97,169.5,0
20.45,19.5,18.36,22.58,89.43,163.29,0
33,25.62,150.47,80.81,31.81,151.41,0
4.1,3.41,8.68,57.98,178.99,6.86,0
5.89,8.79,3.09,6.78,6.82,5.94,0
21.83,14.73,23.1,156.6,159.13,158.43,0
171.06,12.17,6.87,6.95,173.04,35.89,1
140.62,9.81,170.94,6.76,7.08,6.51,0
7.31,5.69,4.01,2.59,172.08,7.63,0
52.6,58.5,118.7,118.21,35.28,48.94,0
15.35,15.37,23.03,159.32,156.42,21.21,0
15.53,105.01,160.17,164.39,15.93,15.64,0
120.45,112.64,53.84,63.21,112.09,58.71,0
7.17,173.41,8.99,2.2,1.3,3.8,0
4.46,175.11,133.55,1.79,2.28,87.5,0
32.26,29.13,28.05,70.49,134.22,31.35,0
161.11,12.53,102.83,145.23,16.55,166.52,0
136.17,133.41,48.31,41.07,103.84,126.36,0
169.67,131.03,8.62,13.02,17.41,15.23,0
173.5,5.6,3.81,3.29,9.47,38.97,0
1.23,4.08,3.28,3.76,173.55,5.61,0
2.86,2.86,1.97,2.03,3.05,2.83,0
3.02,3.07,2.39,1.25,2.41,2.57,0
179.37,115.81,5.55,4.09,2.3,1.63,0
3.82,2.53,2.45,2.36,2.63,173.82,0
17.82,7.18,6.92,15.5,22.16,160.88,0
5.74,5.7,4.45,3.57,172.67,174.15,0
7.36,2.33,2.36,1.71,6.06,176.16,0
174.89,163.82,12.27,13.06,53.4,4.69,0
4.42,6.28,1.9,88.17,168.44,8.48,0
4.35,1.61,1.58,0.97,0.83,3.1,0
2.58,1.48,1.02,4.93,2.47,0.82,0
63.46,5.33,8.37,7.89,6.18,171.31,0
4.47,3.81,1.28,3.69,3.04,2.52,0
4.05,174.78,5.4,2.94,1.14,2.38,0
4.01,2.23,1.51,3.91,176.37,6.39,0
6.98,11.89,170.71,8.44,7.57,4.67,0
10.19,178.44,11.62,8.17,6.99,9.69,0
44.33,44.15,57.26,66.27,102.89,153.17,0
158.57,28.31,15.9,16.93,161.64,90.15,1
6.98,1.01,6.43,6.9,2.87,7.17,0
176.24,63.41,1.95,2.57,4.9,1.83,0
8.52,8.59,10.05,4.15,4.7,5.61,0
13.82,10.47,22.63,24.76,153.99,166.27,0
177.99,4.64,10.12,175.67,7.44,156.8,0
28.48,25.4,16.2,16.14,78.59,171.66,0
13.72,12.51,4.06,177.54,94.34,167.72,0
172.8,19.11,74.93,176.19,4.06,21.45,0
108.34,108.36,103.1,76.31,67.53,2.5,0
9.18,157.49,101.19,6.03,1.87,8.59,0
26,1.4,1.31,1.48,11.09,165.2,0
40.68,43.91,20.04,82.35,58.04,13.54,0
15.38,16.55,162.5,23.58,158.42,19.96,0
7.11,3.34,5,173.85,5.81,6.76,0
17.22,24.99,27.1,27.69,92.34,86.29,0
155.92,148.97,149.83,6.82,9.63,44.05,0
143.49,158.32,18.98,115.26,16.19,33.97,0
175.82,3.97,4.44,174.11,7.67,30.22,0
168,2.91,4.1,2.7,3.22,166.2,0
10.99,4.67,5.77,9.86,156.12,16.87,0
9.45,9.23,9.18,8.93,21.97,170.51,0
5.29,85.31,164.49,1.86,6.52,6.08,0
10.15,3.02,147.65,12.68,88.91,3.67,0
2.78,11.07,4.5,13.97,5.29,110.73,0
155.55,40.35,17.3,161.7,21.95,21.41,0
7.08,3.86,2.56,175.9,19.99,6.39,0
13.52,152.68,24.55,10.66,9.09,16.13,0
159.47,170.49,11.84,3.84,10.23,167.01,0
163.71,20.68,3.73,3.03,176.49,158.1,1
5.05,2.64,1.8,2.92,4.29,175.37,0
2.54,2.08,172.3,65.19,1.42,178.58,0
171.53,8.96,5.68,15.3,162.29,15.2,1
2.81,3.09,0.71,3.78,2.86,2.16,0
10.13,174.06,4.45,3.3,5.18,8.38,0
28.73,12.9,13.35,125.76,131.17,21.87,0
1.93,6.18,18.43,163.57,7.74,6.37,0
157.39,10.59,12.35,13.71,9.15,86.54,0
4.55,1.1,0.69,81.84,175.72,175.58,0
12.51,167.41,4.4,7.48,0.4,6.14,0
2.87,1.66,1.9,4.95,174.27,53.09,0
1.68,2.9,4.36,172.17,7.89,7.11,0
140.29,108.16,44.65,33.59,28.56,6.04,0
13.37,13.8,7.47,10.11,10.99,175.68,0
2.07,2.91,4.76,2.32,3.11,2.08,0
165.24,173.02,6.43,8.19,10.31,163.59,0
10.05,5.95,171.41,51.11,10.85,170.39,0
174.62,15.87,9.33,174.8,16.54,1.79,0
14.14,173.78,7.82,6.34,7.32,6.89,0
129.29,65.2,46.64,127.39,78.24,50.14,0
3.78,3.73,3.73,4.08,4.22,176.44,0
3.26,5.32,6.37,177.03,8.72,175.07,0
173.93,17.36,8.63,5.83,6.21,6.19,0
4.62,166,168.69,11.38,2.47,4.5,0
5.41,5.67,3.24,4.37,3.66,4.11,0
3.93,2.8,1.66,1.67,3.11,4.55,0
11.29,6.08,176.86,3.97,7.68,7.71,0
9.39,170.18,7.6,4.4,0.51,10.21,0
167.14,173.86,167.77,13.19,6.8,18.86,0
1.96,15.12,15.3,8.96,14.93,16.15,0
12.99,11.04,61.3,163.93,16.02,16.64,0
36.57,11.41,2.71,79.12,144.08,8.01,0
125.38,35.17,132.62,141.63,28.73,130.72,0
6.26,3.01,2.92,4.44,175.27,6.32,0
3.85,2.57,1.46,1.49,2.02,1.9,0
104.3,149.74,12.32,152.67,71.94,18.9,0
8.48,81.11,155.21,14.55,22.17,11.8,0
8.37,156.38,159.17,5.48,11.99,8.72,0
8.41,6.89,5.44,6.33,3.83,2.29,0
116.55,116.82,119.35,53.07,54.68,61.81,0
5.44,5.51,2.54,6.92,6.73,5.34,0
3.65,177.34,2.08,1.59,178.69,1.31,0
171,7.97,5.03,166.3,7.14,132.88,0
3.58,2.83,2.85,2.89,3.37,176.79,0
174.44,83.98,0.68,0.71,166.12,174.07,1
15.44,5.32,14.19,10.75,6.78,13.18,0
26.64,25.65,167.11,14.54,33.21,157.31,0
9.58,2.6,1.01,2.87,11.87,171.1,0
10.94,172.07,6.76,86.29,168.86,11.81,0
169.27,77.1,2.94,2.35,2.67,11.85,0
167.53,5.69,4.96,174.8,4.59,8.81,0
5.89,3.29,3.25,5.9,11.06,174.9,0
7.04,8.23,11.42,11.32,2.44,7.26,0
7.86,175.39,7.78,5.29,2.68,2.87,0
81.62,80.13,14.3,99.46,102.16,46.2,0
22.02,6.12,2.91,11.81,125.74,154.47,0
117.51,117.74,113.12,66.16,51.09,60.2,0
17.57,30.11,166.12,42.12,25.3,165.22,0
12.44,166.71,30.59,171.63,6.92,2.79,0
16.9,8.69,161.22,159.81,70.82,16.62,0
1.57,2.32,175.64,4.29,3.12,1.49,0
4.93,176.64,6.47,3.06,176.83,174.35,0
1.6,1.47,1.72,1.96,3.07,3.56,0
176.23,113.83,10.77,11.36,12.84,9.09,0
176.51,109.65,5.27,173.57,8.35,3.98,0
134.74,17.7,38.53,49.78,128.16,136.76,1
63.27,9.34,167.68,9.57,10.27,167.27,0
166.48,13.51,57.71,166.19,10.89,17.03,0
109.75,172.34,8.83,2.49,3.89,175.65,0
36.38,31.99,33.8,27.42,124.75,124.89,0
4.31,4.12,175.35,4.32,2.22,3.38,0
9.13,8.83,10.32,168.49,30.67,30.66,0
85.18,4.2,163.45,16.59,9.93,8.48,0
6.04,144.53,75.54,3.08,14.37,8.51,0
158.93,163.24,83.58,7.22,26.32,95.53,0
75.64,32.94,136.94,53.96,92.08,126.36,0
2.06,176.69,1.98,2.15,0.7,2.04,0
23.46,158.58,169.75,12.81,13.54,10.67,0
18.46,28.04,24.73,15.62,61.87,149.54,0
144.33,79.44,56.29,134.27,38.72,35.76,0
18.07,10.54,157.01,33.2,8.71,17.46,0
8.76,20.49,5.52,168.02,26.74,3.79,0
9.89,9.37,3.76,4.95,13.02,163.48,0
5.56,5.99,36.5,168.92,8.68,14.77,0
27.34,154.89,151.78,29,150.69,14.98,0
1.18,178.16,6.95,2.73,172.46,176.08,0
17.92,27.57,23.09,153.55,149.61,137.15,0
3.85,3.93,2.01,5.36,5.91,6.47,0
13.43,3.07,173.95,8.18,4.99,4.88,0
130.38,149.49,68.23,14.52,32.53,32.22,0
4.35,175.23,4.72,5,3.26,3.25,0
90.89,96.8,112.18,61.02,63.2,20.58,0
68.65,60.8,112.81,25.41,96.75,67.12,0
172,12.9,7.82,174.2,9.54,5.72,0
10.17,8.84,5.41,12.4,15.51,163.7,0
5.38,177.72,2.76,1.37,1.81,5.94,0
12.7,10.64,9.08,14.78,30.7,162.31,0
113.81,119.98,122.8,56.84,56.69,53.26,0
5.39,2.8,0.55,3.52,2.58,172.71,0
7.43,5.72,4.02,3.48,6.61,170.49,0
23.83,14.39,13.53,118.09,141.69,20.04,0
42.25,137.79,37.58,27.83,28.94,58.4,0
